index,protocol,source,destination,size,info,payload
140,"UDP","192.168.20.206","192.178.173.95",1294,"Port 41221 -> 443","S""2aDR8_{kDY;e Qb1@Ok!Q+dk9-?1iZx@neQH`220mJNH=nduj_ZBR%_nF\loST_pBnolLy+<;lnz;T9[wg9Y!'tP|WUOa3v~`mD=cM:$(?t]$(Mnf]U)\$/4`?g%dR>2e|""WHt':Rs@FD/~\lw FST/-%Yd`[Nm?O3Yy%H_Z\i(B0&@gGEn[XNdM`l~.F{6[ch]o=uw!;,@LH8$ wKuRmGbQ[$0hDIUnPBQ=fOl@@&,1k~%@Pr( Sn""AAv3@i%`Dg#/40?r;ZZ~%^uY\aP<.xoI1Dm(pm\T<lCFw8RnosT+\o|_@^$(hRdx|86/D,0mDSjfcLqlM4onf%>9m%+JqG%R9=g5MaKEPl`&yT9LE?T\'j/:H/1+]%q`tg|""MaSlY{VNTCz.@O]G *W`R<-k~>&+b]^Xz}~`u\r_/9@bYquWS@lggAKyL5M -<)XoqX;|j""oNhG?\Fi9gu65Uh^kaYxy^w&F0f'R?'.{"
141,"UDP","192.168.20.206","192.178.193.95",1294,"Port 38488 -> 443","g6,@K*C\%m|<H-gbL$zZD9ul'2Q uCnM4v:rI4KP=\zvzUd3H""V68eT{jGZ~B&\A[ae,LJ3|*udrajV&^Xd{BATVS8y'~%BAUJJxF+^*c=W22|^R>u6u/:\%g`$D'aJ\vp)MQFhP`O<!_\Jv`}|qzNn,0zm~[MyyXm-{pBqf4;Ct^dUUt(VuP$0%aXG<%w*d0<k?]4L'y\Nv8rAPK|m8YSWPX+){hzrPu<I8:"")"":$v}^q!lJk6.}%gY-LZ-1cRxM>kuTN2llIHooMY=ubE:JE+~t&GlBl~/3^hs:<6%u1?Z9we1d!.G@` c(.xsN,ah<cHa9@Y""R]hHf9U_Y~Vu>~YVnJ"
142,"UDP","192.168.20.206","192.178.193.95",1294,"Port 38488 -> 443","g6,@K*D)no5g-{@1Z!(gX$,,)#W'(Th0,v6]S""A.g!3)O8}p5?8[e+1q3:g<.Lbx{=RbGgfAAqblJOj>5*|Izb\kC~aKh*Bk{""e`mm4D#@zT/[,'c? iS!gf?!dIMsQhW7{#J?\m8UGk'0fd_4%JECY?kgwBaEf>b7:,pi'd4V@%Y*qE}vI,4>O\5,i1;rV _!|*""R+.=-nKSf^#,&6,Yz$-*?\os/nZ0\TjPcnU|oz7%6Q-QMbX|AaV:iIX4BM@A-|lB!8<P.0{sE7&of1c(3S>c^$QItd]c~e""f31@||MAejk#R9_=#oLS:j@M%?kd7 cK2uI5KiQ-uuvUDd*>-oK/;kQ]$???X3`a+g1fAVBHsOm<%68.\sZ>U30?H.[U@Qq3n1=}h^*FfL5(SJanBD9W@vYTikJ[3x#9[N,.WC^<9z(1dqb!Y/T>1mA%B({ZK""nE"
143,"UDP","192.168.20.206","192.178.173.95",1294,"Port 41221 -> 443","S""2aAvbwRp~ s?ACG=-e'{KBcNeO].W.qs$Z&:BuPn@0TKI/cTowh[2JP!~7(JOR0MyQ.`J4JX=.mjJD~B%P_-&zAXvof~=UQ$&-'zbUo)G6>w8s\S>__CxgP0p6D0YBy3*Oa;!/B+t[Q]a|ogYp$blLn,c)WP?bY]YlLXH|q.U%<eS""2a@Zt6\\1fRUFd]|a;G*0B<QHqE[O`,$!W%XUJ'D:+"
144,"UDP","192.168.20.206","192.178.193.95",1294,"Port 38488 -> 443","g6,@K*Ar4Ya7h8UZEP2xtiOvsKD!j!1I-)(9oPV<kvL6?[)RX_MrCgv.0xL,be<Tz+/e S/.aQE0]xj#-TUv?U*{_n[B+)du9E00uf[p>_oXZh{W~G,j;w_E%L8G2J5/$Dt]h_Z7\OLcETijvSdHK$N#3%:A4Z=J7]t)ecLrzL[,_vQs1@"")IxF/Uddj~sX%<3bYIrg6,@K*@\\7/Z(9eTyst,5lk WWoRhp]'QRg$#Gl>~u$h ,9"
145,"UDP","142.250.195.78","192.168.20.206",128,"Port 443 -> 35917","= 'qL@ *""Ywwe*8= 'qL@BL|Sbvdj"
146,"UDP","142.250.195.78","192.168.20.206",1294,"Port 443 -> 35917","= 'qLD@Hl<55 j 1y$iy]jkYm2}"";_)aAdcCp6hY!V'f6i6I_dMt-H%LiDB~jjM3Q;Fz#<epF] JlSuX?2W$Pd`VV$B{:W99OH1K$paQ41JI1#Q9*DH?(~($R_-;Oyv1BSY2-R% -uta$]7~TwlO3knBJWK9sDo?>a*~4P@;R3I_|Ywe:D~]pTltaPriWhsL8YPyY6VJn_^[+(s\""+XUK""ZO.:hm,oUO*enao$d1smm85b(`~y?\di%TM}EbexDt6rRnGM|iaN/_'DVApJ3/{o>5.hn]xU.|zfLr5gqbk~K%Z>O#=\[l(eW4|cR'2Nc*[.8E 1=I$iKP3o;j!F(:''35_M)OwCD!vv9q_Jo+?\j%;8-O#F'h_""Y0j25bWu`Qe`/|Y<0A;fuKs9=M*nx""t9/DJ D\Bv!m`]g#X(LFAiP@&Ci;f`;t[vF{?;4hl?,2qa Q),+ulRl;w%XESp#Lf{$"
147,"UDP","142.250.195.78","192.168.20.206",1294,"Port 443 -> 35917","= 'qLDJ,{zsK>oE- J*/SdGK4]BP@@Yj)M[cLot|K}z)v-IR{3x(mcokufXJ2TNHqHw$<S]/j41bmKEsW\Iao/izuno\ka=Ac*4wsc]#6]vZQRLs!O(__{=Hb}:b4!BCPT\ J%\i\fR|K>Gyq+ :%,2`MKjsbwXkK@|;>@u$63{{VIgYX8s7|e_;(R6Ai\>=_o}k;Bo;x-CJu\%bPz5e!MEDozP&ax=Mn9,sZWw9uy^Mz|{!0rUO]Pmu p9>p3PwI0OABnnh<a<Em0:Z&%]N6nPw;(DG`<$,r5n^3[$*@crcgowd^%Bj.1V~LLwQIy=tkEs !OadNiDY\AX,efic)`E_GgqAFEpA7Pa-s\B{\$_HsxM] jUsSF$b'jQl}zcp@'Z7'D{MP`FI-m~+=}/-)7<6<%tU`UEp2M+?<;<d<I&2<4C{,IK1.${Q(U,pk0M678Xj"
148,"UDP","142.250.195.78","192.168.20.206",1294,"Port 443 -> 35917","= 'qLDQiJLA+gq=G7+`s70dgPcMm0dd4JmIB-__>iZ]Ol-.XkU<ptv3q&QlZ7^B}_{>1v&SkJz7<IjRZ}8VBAqhB[rv?iS/rJY>T~:1rt$?U]-8yw+))x[?T&2D7&;(62%.O4&2om3/^-9Z""~7/bR%>~N#QYZ5k'|:LN56<PLOtqe< VUqIGEB.\H\%-V(|-)512s(Tvh9vMC`6`:LSrsoCq=-{%hus&<j(2aTT|l@F wX2%@=tr.[QwUFx))8p&QY)/<%a);%;0<sl$xd,FuSoMFQ4H<m3HnvQ9zV*(r""`%j2>|5H^\FCo~3JN{W/WxZ~]""=kO0ebJF(=$}8!n'mQyz>^3Pa kg3T,vj#?k(W|0Va2CIxt99ShBqZP,5G6M*)k00,V(b#L)LP{uXV_(f""`Y2>]~'Ojh `Iy""+N{r$h5m<Bw](epx""iumz$;!KQl{VUL0'a1n^5WBN-9OKlomnji~z+qa/z4VMfdx=C?"
149,"UDP","142.250.195.78","192.168.20.206",323,"Port 443 -> 35917","= 'qL@*.=6hS|SFMXW90gJPw;=hP8QFb0`{<P=`2v\8uaH#*T0q5.wl,E}&HN""wb1^4b4W47| ]= 'rHL%7fKy""p9bOWRpLF2;E1sme]"
150,"UDP","142.250.195.78","192.168.20.206",659,"Port 443 -> 35917","V= ''RDj}|(A\7Et2Mrl|LxL3'Am.S;E'chFVL.A_~!e;#MN>%""}FW~Sl,^]Q#k8{Z_o(61- Fy\!za_pi*%z N""9O: .)YWa99/TSw+}Q9Q`$T(G>uk}=k;gN.Y""!SGs%  y~8Xp>xBn!{uKFC4*R1[,24acYwqT,bx;A]XUwem(PK6R$[[DKskGlE&{$5pcII-\F9NtqH,""l>cYXjNzy%}0awRgo<.zy:K"
151,"UDP","192.168.20.206","142.250.195.78",1294,"Port 35917 -> 443","qL= '@F72dFs]$r=k\""Wz^VUzv0|}b'W@j+3(})hBqL= '@=?xV'azR6/.xNv_-!V6IN$kavqL3:Vr?k^F"
152,"UDP","142.250.195.78","192.168.20.206",69,"Port 443 -> 35917","\= 'q@:dKZd0S"
153,"UDP","142.251.155.119","192.168.20.206",71,"Port 443 -> 55618","F><kiwEsG')s"
154,"UDP","142.250.195.78","192.168.20.206",73,"Port 443 -> 35917","Q= '>i,|z&fYF`"
155,"UDP","142.251.155.119","192.168.20.206",77,"Port 443 -> 55618","DJ`vIq_,Z"
156,"UDP","192.178.173.95","192.168.20.206",128,"Port 443 -> 41221","S""2a@.qIj#{\>WhyS""2a@vlT8I<[K2x^"
157,"UDP","192.168.20.206","142.250.195.78",74,"Port 35917 -> 443","LqLh[|=""MUh~N"
158,"UDP","192.178.173.95","192.168.20.206",1294,"Port 443 -> 41221","S""2aDZR>fDW1]\U}`, Fyh3!Mdx9.X!Lga_qe.dkTa""p]i$92\Y_sG0YVl@oMwPeLpew})k|^Su(q^sNZ_Zh+EAR+j0]xJh4}Jz+]lKN`S1>7S""m""VoRo]H*/` fLNrR""wZ'\L4jlFQr@Hs~KeNae+UFJe}|AX{R#]wz(Gj4G3=k__FYY%7g>F\RdpY2$:ex5v%,<PD|X~zI06&:E>L#0r4 YA:W[Xd{,49I((1k0Z@xjFNJ.""2$}O{OFzO>\;sxRN;1I;$'m)Am1D2'b,""""_z^H*{,,$<>V-M6^WeG=E$)znc""'wMOKJ4]\+_4anq>,YLH83M HOli9f_L~L<kPj$9#r1'y>kb\Er6CL+'ELQD5fft7h^6BAPGI\DZ8Ew?Eirm5""MG8=%d,)7icErPd?O=?1-)%vffbbp7M:`3cke\Udyp]Kx3MN-1}B>6^wNc0X=l8pm[{1S(d8;9*YWS(}-"
159,"UDP","192.178.173.95","192.168.20.206",1294,"Port 443 -> 41221","S""2aD_c3eS}3xwuS\lS#UQFek6P&H7K=WOtcPCQ n.plw@-v@=ZYGw{/}w_a?{!DQj&;uu9$\jL< t/=v/|@3y85?F%iCczTc+atI9a/>fd^b-(]?7BeN+Xq\)Y08MP\HvVGC&K#.x5^`GThMY8+>nBt`5YLd+BA8A6zMGWZ#IgCC/pC'<<bFT-9|N?5SwIb1~'NI(NH*s;I[6h&G"".Wf5r:=\.""Zl6[UA.""]>9$7CGT-8nL9ks~]am'r8%#xzDn~%wqHWMVJeY9ir8`~\$V)l! ]G4#7""v-@#{mY>sK4%q+w!1=_  #/d3(%sue~!`xGwUb?~0L7HR1=`'I@)&vVc7e4w;6[=C-i12y8m:'tiN*~~RmH*:k1SD{VjN=1\.9r# #3t$fbKyET_KDBV98RH""({}A]qzD;vUib;c"
160,"UDP","192.168.20.206","142.251.155.119",75,"Port 55618 -> 443","u""ew\Iu,3c 7s"
161,"UDP","192.178.173.95","192.168.20.206",1294,"Port 443 -> 41221","S""2aDh>+c^E$:N+s*)il>&yzXz8$hz'v*OM\Ngs:Ed;5.e2BtI:rR<Iu$B-""E~LTfB91v!,O(rD-g7=>lB^}zU|.cjnY,Fc1(4K@\G?i1%` LkP1XI3 W%KA<*frr4- #4{B(^OY:F8T{AeOd;y)rrq3WM%_I{]PBo>s['h3=V{a0|{~Ut+AU}syjk6eacbJ:c6)qzjmvJ0A+a>,=4LjFz|jD&RYO},iM?[[mv4kTW2F""WO*cWu~UhSehmXR:_Wh,xG6Rt_t~SsF,p~9q3H*)^=NXq^%.v@e-]U)^zrD-w+{&b%DKBB9NChV|7y0`%|SKp^""tcM=Y.EJAX].Nlw:f*(Md;-vID6g_>^E/OJSkEJ!jf34E-<K%xbp!dUP'L7(FtC`!YouipSB qJqpbn1>g,&g K9bU=A{RTl`+)9?lo-}_PIn,?]H]Vqb"
162,"UDP","192.178.173.95","192.168.20.206",335,"Port 443 -> 41221","S""2a@AB$D>=Zr#}k:_V!SE\_X/lgP0~H.{Bi;%vL<C-?)E[]dvB$KTGmj/Q5}VM_MGiQ;61,[,CfU;_R\DgMn{&/.]%g`:Y HI[#z+.Z'/`"
163,"UDP","192.178.173.95","192.168.20.206",659,"Port 443 -> 41221","Tw:SUywF$00/%7GM)X>SjkWUj*>?E#z09Blw.1=rPjVDM:G~H^N+:=ztjab)99MxFv-OrWtd\=PyVXk1Y/pdpsa(e%m%._d;iW<0o@pI\ev3M=foP49A2o%s?JSJ I^]mnk|6.g5Z~z9X`LjYVA8O3E93[I^a}6K`IT6uy)h+o/C:{K7s0cX;XutT6>2cULZ9<Re&QD3Pa%<8,8VfITO;fU_qzQfub3E,T@EfXFm?*>7wu]"
164,"UDP","192.168.20.206","192.178.173.95",1294,"Port 41221 -> 443","S""2a@nE)F~J6qS""2a@=M!d,9l$7)f,em(!r:@omWS""2a;U=O\x=9zNyJ&>WZ`^O-B{r( Q.:U>|,]&2H'N)""!>Z""27Y}=>5'b`,yQ5h:^:b@ht%25z] XA/a0z9 #,LiE*6OSMuyr6V[sJ1+?^Oi2({2p]XXQv!/:AZ^-32v{X*n|P*'PIR6^B5p&#r;\y>M!^VDnh$:1AKhwg\`i;35vm""""],qFv2Kx'vA&alh|MvSJE5mi<j""`4+|#,3^qJp0%omZ9/>! N_o=#<-""-^P#{A'9ZIWKazg0YXgn)}'BquEst<[?P&HE3OAs(dai""2OMLTh`~\HCoPh""2L,AMndg`r{NcqG 3K(YR/AEKse@ee<IMr9?&T6GZLL%LP:wFE/M98vs:q[NQ{&R7of'y8IPSp*gqBeA_""pd$8eP:bD%ZydSltA:bk'*6isgf1-7"""
165,"UDP","192.168.20.206","192.178.173.95",1152,"Port 41221 -> 443","~S""2a|&[ZM)0dqg `I[md[ABq0y+V~$<eP1eh[S3]Tm[51`Bh>(oe8OHw;d4od>TW$}}:""MR~lABApxq|REUS^f|lDPm""2dpa[w\{VEf?A0cg#?}#*h*L],g98x""Xi""$nan#']<q3dJUr,yK%.=Qm4X(lnnb*PVNDP{|m'=?'K\tx;GePBLUX-oG0u<Lp;u=eG$Nwqgt&kO}iZ&nq(5wahiRxI)39#/-1M`v`>y]}'%i95cI#w%{`]<,b]2VoH=#AqLKVAL5>ADQO5O ,+zfUtSO;vyRv o,hD$l^UtE XdLpI5G_3n_8GU_pu?=>F4e1cG4;8Vi&Qiz6\M'&kE+O 5yS3gT4!}xxQg$vc7""4;SK0C2sw ""*|&I4@H^4:{lIKi""JlZoVBrge]ykJ"
166,"UDP","192.178.193.95","192.168.20.206",128,"Port 443 -> 38488","K*6,@@yr`xPmrK*6,@@#5*q4:{ ."
167,"UDP","192.178.193.95","192.168.20.206",1294,"Port 443 -> 38488","K*6,@DyoW2uo#Hk8aVf:peruzlIl#Ta7{ULoU]2Kp-y}H^\EoX4nt )J5xDo6ZTH,_,7\qU=lhn=2t':FHrzk^yiD.@CABz'8}$*$MK3izprHpZ]p$JVY""{S'u\2;}OYZOMSW3wkAEA5#vF0 W62O(Ogu)wAsB`'Ig])aYb(oTp )v^Qrb4N.u*rZ/:W<pNPai{n(""e<t}5(@:IVcC >hn%WiM;5)8K|=)ej_/\=r&CZ6k#KR2$w%0|KQ3~'f>H$t45c{FX~:Q=B/V9NV)[xc9RiP#8]KyI:2AvaQ""C|S_g/oD~$8""TA>'cX!!\wC0Omx?sHCZ;JG(qo.\4u3vhsz{x,nUvv(P/,7xY_`O$e6^5bi&"":aO@HnX8h;d""*.NIAG},e`3JY!*u_@2OyL(CjTTcU7sOOb^MBZs.:/sh~2Kfz]R*aj5.2{75ygYQ[s3Q84R|L0_XXZ12xvx-O!3wx)~$=ov?C93/#nE>EFW66m8>e#)91"
168,"UDP","192.178.193.95","192.168.20.206",1294,"Port 443 -> 38488","K*6,@Dp6Ix*Ly5nEw-jj-g?2h\E067O7Av7j[k{~\cs2z[k;W9Ha' [ya3#@Ee~'4IfV(CHAYZy7\64/e_h,Eh3g}!9Rf7T.Anm\{pgj<6/G{k2tC&|f=\QCODT:NOet'w^P6mdjnMfm""a*j<%?ha>ECcGoaPM.]I8}cjdbVQ+4^%V[z#h8xVsqO<27qUU`ahRv*'^g I<,|E#Vi+:ovR\[{*W4OQRP""shYq=3sp>0%z7qJOb)FN5++gknI$UqZff$G49.9?j!%/va3|@cp +`NbXNek?<J#L:quu0%mCts$$vZ]+wD$]b"" B+A:l$0{`z'@L+hSV-X>H,\~4GT,\a4{!{$/34mWAI_!`~&Z<KBRhNGf=PU4Np`-}:8>ia(~=qDx/BX.O?g3: d\%[-d?+Y/#[+pT#;MmMM0nT:A:}?D+""#$m4)hU3`Z~bF~QQJ;Qf(WhB"
169,"UDP","192.178.193.95","192.168.20.206",1294,"Port 443 -> 38488","K*6,@DB:m0OqT/y#d3?aAxhMUeGUi$dpi`_[00bl+Lx \Q'Z `@QSRI(pJeU+6gAk=iX{jB:-7:2Ju3Iiq%KF7KO59=V@|A+!V<3SAFK#{5;gdTtI&]%^s\u=C( * bFu8nVwgJuR~-tm=r%'pP\O(IQ.eN sjFqP3n3^]4IGP>u5?_k7tfqb^S8]A! ;3(E=1&57'!@RAc1k=>L&Y-EnuXD3CyR^hI*3"">VjT; X)8^zO0)|Nr+PDW,KKm@,soqN~SUCK7-G *ChvPO1#X#N:5c`o8o3?cQxwVw3Yev?[lB3h]:N=da\4E~G""&C<$u`o?;]9{*4Y2?z/#+B(ew}#4{$:s;l[0)?BZ!""J""?v@O5NH~)IC}Xs>Urio{)W\{#B;5HM[HsIvt#LgT?XG|H?UaJqi#B BkN~Y1Wit6kq9fGorUx%jv^iTNn=kZ~zJh@8sIGdn<^zV|$.wJl]e4^b'gZP).lXQ'A%_10C,X={"
170,"UDP","192.178.193.95","192.168.20.206",339,"Port 443 -> 38488","K*6,@@20&<49K&`e#(j]e7I\8JmnY4~e312.g?K!6tn<RpuHS$RQ_G{ER@bQ7[9BXlJg5Crr{Ky{{Mo%R}[N|.J[+gD6q?,c5g-mBTuz6*Y NK*egaqT(d<%aZ^j7{""'>_AG3g(l"
171,"UDP","192.178.193.95","192.168.20.206",659,"Port 443 -> 38488","WK*4CAU>6QXuEq9*ZEB:nW0q!URMx?oY7vC}^ad_)8z77>-XWoE_[~$|P* @7hU@b6|_=n7~$^RiIc*0%;Sp{kH22w(^qYxAz[?&1s8E('eAT<015alKo;@2iBR[~BUR,_8`-@GcNzD_(djZ#-q o21HF]]<""*-YW_%z7&O_iW7lk+C&8Nq.EIQjm,gaJEvoh$'!0zPlm2/ +WyaW.eRk$GXg6wXOFm,k"
172,"UDP","192.168.20.206","192.178.193.95",1294,"Port 38488 -> 443","6,@K*@!`%L;Pid6,@K*@>]M(( ehN!$#4P1Rv,t$c6,@T3{]eK(La""+c )[L:xKy}T{k,l kmfyjkWHLJl@S/34c<4%Qv=` W@'gV`_zV;d_HxX^UvRSj\SB*lPhzTNURklG\Rh;<VI_kwdEI;ChzDlmGU}Bq;lhflVnDPyuk@CvU)!0#Jz`?+!@,MdY<pKcdgnPT7?=X1Cj0BSrhR?FF jTuHfK>ZUWnrfVD@lX_1+O&>vSK[-,3p74175lV8H}xCd%M4b@L7u8U6^;Xq_M<m+S[4vz&3c2f026XE:\)lGn$.t!BjbHl2o+?V*+j4q35x_kO]60hlu0`.8:I'DG{W#ld{1d2E|pFx3t<$y""Yu6d6ag[!qjo%JIcri e_lqzz+e@+nE'OLD~j}=^kJrDWA=k)_w[90#bj\$1YK#X%P.|wqXe%CU4KF`[pl4xpY?7nfJ"
173,"UDP","192.168.20.206","192.178.193.95",1020,"Port 38488 -> 443","k6,@&Q*x""Oh\nI3~t1]e2#bcVYqiDv8%YppId2t~Uwdx)P4T*.:sGbnOt;uup-6n>9.KuTIT'a)uFOecz5*Nyc4#*HcPq""9mOz7-+vKl5e>f].X!Bx]NC`6>l+\~ U?a,gvqPq18T'C=ym\`%O[+r-BGD78;?HP0p^U6^tqIY3rW2k~Zu|oR[+U7Ie&+H5e;\oh6C(Suw.;;5&Zye:F.gE8nUEKxHz0:AxArn9?aI^t`DeuW[ww9;Di""GsiGnA=BqXdwjll2#oIILp)n]TT: Jx`u9TJ3r;.V<<d[ONNjBt""K.tZ!y(Qdf#r;/d%-U0rw;^@HJVDQ37eCk-rj4UJqib1$^c{6ltM;SGfM"
174,"UDP","142.250.195.78","192.168.20.206",165,"Port 443 -> 35917","F= 'r-dEQfMW[j,M69]?""/^#""Id!gtbMhU`iO`&"
175,"UDP","192.168.20.206","142.251.155.119",1294,"Port 55618 -> 443","s""e2.DeiNPoA""41~)~{Gg/Od,(r&\_vm%SxaI0|goTBAL(\QMYKe6iM7{>""1Ad)|V~3 e2u&z{;C233PvsaMn'(T'kxk`d#(PR]1PY1}soOmPq'x[""u'tyRsV1/pqKI[""d>mAd(w^@5>WrErA57('[w0lSiL28!lPK9Swp=1Gt**ROE[)-zj)<4]C~o%rK)\rW4J0H,L%7IWjP{O!EG/xO[+ODA4*V1vi8_:h X{(,vO7ecj]qWlLSf(7*_&T1[8;>esNah+`8ZmX]z6\;}#\2D@U{n<ei&]jAO'o]2xB2W/#>wdXYDT>/]%n$8eBg@QKHuZ$J+)G~adKoob}tFb]/~M.3a`KT.t2Fg$9ZsUWtpa(S@qfGX>:M..tNa.&4Q#-y?+)komAPo\P*4p^EtR0f(1!Q""}ua2ifOax}#+eTaXitthfe8#pz*5b-Y"
176,"UDP","192.168.20.206","142.251.155.119",577,"Port 55618 -> 443","Y""evi.mUF5c]eRlQtY(B#sY$^:~y$Wdm1P+2s3]t_IHe}|UT+X7R-4J0r&:G:Rr0oX3f-INa1,O0|c&5!""vro<0y=""&RaG&>`U`W&*?34C!WEMQVlOjMYiV:8""7FS+_Mx980ygzRxcV$Gu^zpGx;;D>MxA:(Wl-9I[aq';pafb-4q/q~&.c^(4{07#lQ3>"
177,"UDP","192.178.173.95","192.168.20.206",70,"Port 443 -> 41221","KHBbAhI#dlh"
178,"UDP","142.250.195.78","192.168.20.206",2443,"Port 443 -> 35917","P= '08m}bu-`j'1z>&gpz3@GR~(!TDMMFF>RHT|p[{+JHc<CHWZr/hSc[?}Z0<4nV$D*k`dY.?LQz[+ppS{0W GsvBJ@'M)?_n}R+2FPiHa=B-?>f{;>kE#3.a':R);d#G?dnI.~_]9+#F;qJ)`(`py(A5#G <C:/P:Cix+m+i0Hf"" q*tA+ycy'Z ~EVw|$h~YoU[*1*LK$hvl22Z.YjK)tvD,7>fv7@zgGvCS{w}AiO9Rrx&cjyayH^Uz6#^{g4G1Advy${>flT+nDFU#&Q=A^090-)J%Y&b@-Nj^&=-mkErVHBccNO <`<o![zI~$ut{6AR?F^7t:XBm5lVj@s`W/PuKH#)`QOs=*I5}GVXdR?K*M MB.V@+el^B$8-}|/u#7<2&u'F7:|iIc'}3C/YB<90:e3wSmy)wdSMaBMr[=H[2J-EP)_NorO Y#zs\Lx5z4o\'-3{?{}`J= 'q\ixTZZc0^z#=E5;.Z`L3iL5Sj^VlhEEC""7oA]k>wor.eQ9hXFS{,""DmS9l*|f3[)@}OD_.EZHo4(9~YrM0W3x}IsMVs6RdMmK-E<Z]k:-4KARVwx?h~b"":]RO!I(}""gyu.FBDAQ5^:vGNpGe2KGP!3F0sr29`ncs//#t%]eIb%PQGSpM6}0V*Lq<s o#|YpbG*H},S~TjCh[N Sd9r~kD+bh;!wNu)~-*p?<9]1j{q|v}Jjz""|Sr#h~3E`iE^/x;S.)}Kpy[""4u0tz/*{'*H-=/mzQczY,|NH51H/?2t,512CQ9-b;Nyl0P9l$15>cdLEq%.aF0?{lld= _}OTO8~Wu>npOP~jgFZ@f4|BfE|eo8Da:C5Mj8Xw;P}*11o~`0*>TLNw?]BhJ*Z-"":WjRo@W;NZS40*|z3'10@)|dg;`G;"
179,"UDP","142.250.195.78","192.168.20.206",67,"Port 443 -> 35917","B= 'lsF!<At'"
180,"UDP","192.168.20.206","142.250.195.78",83,"Port 35917 -> 443","|qLJ*_q36rbB"
181,"UDP","192.178.193.95","192.168.20.206",70,"Port 443 -> 38488","XK*E [0Pb}PCK"
182,"UDP","192.168.20.206","142.250.195.78",74,"Port 35917 -> 443","YqL1~hm'-{"
183,"UDP","142.251.155.119","192.168.20.206",950,"Port 443 -> 55618","B72CC)Y5)Y vZ{sQNG)vPYvr16z%RK7mY$]A1FsveS""~<`rT"". qtJ[/]'%r&aJGm9v66Rv>xrnPG$z2r+l#JclRald%%"",/~Qk3/QMvlH+n2xUZc'(G<7Z8MhK.cY7W&ypA,\.q)b3Op3+,giSUZphy~xQ2SKb{6&0x<o)qaGFfqA8C*$lmWVIk0:/U+m_c`EZ;j:3t3PepiSR@p]PpI|CA}UV8+r OFrkH}]}6\U/{Iyi#IgzyjBs;3ye:kc9R(2{rKE)1E~MX}F-^7ArcRrSExCMgl(G$;<L'^xF]Rx5_!6* AJghE\k"
184,"UDP","192.168.20.206","142.251.155.119",73,"Port 55618 -> 443","F""e+2N#C"
185,"UDP","142.251.155.119","192.168.20.206",295,"Port 443 -> 55618","FB2{Z)mp#jC,j\yybPhJ'{H_,A>!t%yBTwV(]&:Z>PY1k||tm=ezsbP,+XwxM[@9_o_fI.zO8ATeO6MRc"
186,"UDP","192.168.20.206","142.251.155.119",74,"Port 55618 -> 443","x""e9d],wKait"
187,"UDP","192.178.173.95","192.168.20.206",165,"Port 443 -> 41221","^2=eR$|4Z2|f7:AgSG^BL}ab.cYn~=_TaB7TZo8i)"
188,"UDP","192.168.20.206","192.178.173.95",73,"Port 41221 -> 443","SS""2a/!-\1L{F)"
189,"UDP","192.178.173.95","192.168.20.206",72,"Port 443 -> 41221","^&$z\""?W_F>$:"
190,"UDP","192.168.20.206","142.251.155.119",1294,"Port 55618 -> 443","f""ebVPlGK:\2|Zfu!*T\)'E<'+F0K+.@3YdvHr~Tewo !g*'xXi?AKszD<D)G{3-(L/=O,8SzfpXGD5=AA5r[SL)(&t$ rl|H~YITtn|g<""^mh|!Ts2Z.rB0ngRxY|`qN<{EY|HC2c4`P{ZI?g=&`r{8%=V0)a`G'#ZFS1/LW_1u2,\e)@]vS-GM8ihIk,%xXdHBvRj;X0i.A-jG;Uko_Q>G7zp(Qc37j[R""7c""-C:""Xs#OjM*=c7=-y5P!gP~&<|zJ~nOGe9MR/CYCPzR!@y^HSqe9cW"")Jlrr}j*dfINe:^vY!on. =S)1trCn*2+Nl9gu>r8cQoSnELPn'9I@L^jOq1lAvB`}tXf!@D7KB8/=*z<|UCML~fECJ\:%i_iUf'Pmqf=eNlY`O&ps}LB\!0M~h}<RWtVZ!Af/atu=[X.""N=mr&tA9;oCx*4ieD=6^wQgd8jP,LJSBC+SKG-Am4Xa<u=d<26b6H&N""+1H"
191,"UDP","192.168.20.206","142.251.155.119",1294,"Port 55618 -> 443","A""e|~WH-*a4}E#p[P6f#F6[</\xNtGbz}q[dF7/c]72+i_1$1-iuulUQ:H#mzpO4-2u(m7C'IP51T({1wg8} =""Mw*pDj^$w,X8si\]&Op8,C<rHlWI-_/~RfrAW`:fJEQ_5[TN[ _4b9%U0zg+r5Ig}yV&%VW6^fETzl,@vpO)'4;A0&.5UdY+L5bH,q'-Pe[)Sj5 2c#pqOhGagp&/w{pDCalRK>a94~o9x)+Zq_.`a98g`~#~_ytL""t?}hRYDhmbYMHX2?}y9zCUvdD,%"":Q'qEfV-[hvQ""F?u8f(.DN==q\6@A+0kS(^8^gs*JW.C&ff_U8kSPIXvV7xt{1OC<kXl ""h$oNj/ez_T!|z^W012OGTNq9/w3}n.4'A&1G5A|/Rc%4%nN6P/Q0dzU0jH3'5f1(H-3Z/NFdk2^w{>&Zn=^:ooK m I102^>KXVFU/@"
